ar_doi;au_id;au_in_article;au_byline;au_position;au_h-index;au_c01;au_c02;au_c03;au_c04;au_c05;au_c06;au_c07;au_c08;au_c09;au_c10;
10.1001/jama.2015.7446;7006649264;10;0,555555556;6;12;0;0,1;0;0;0,25;0;0;0,125;0;0;
10.1001/jama.2009.1911;56751860800;15;0,142857143;3;8;0;0,066666667;0,142857143;0;0;0,090909091;0;0;0,090909091;0,083333333;
10.1001/jama.2013.278344;55448608900;11;0,6;7;19;0,125;0,090909091;0,166666667;0;0;0;0;0;0,090909091;0;
10.1001/jama.2012.385;8899958800;18;0,470588235;9;31;0,125;0,055555556;0;0;0;0,125;0;0;0,090909091;0,076923077;
10.1001/jama.2014.10057;7203067543;16;0,333333333;6;32;0,125;0,076923077;0;0;0;0;0,2;0,071428571;0;0;
10.1001/jama.299.8.901;7201903920;24;0,086956522;3;54;0,066666667;0,047619048;0;0;0,066666667;0,058823529;0,111111111;0;0,066666667;0,055555556;
10.1001/jama.299.8.901;7003509539;24;0,173913043;5;43;0,066666667;0,047619048;0;0;0,066666667;0,058823529;0,111111111;0;0,066666667;0,055555556;
10.1001/jama.2010.250;35448064800;14;0,923076923;13;74;0;0,083333333;0;0;0;0,111111111;0;0;0,166666667;0,111111111;
10.1001/2012.jama.10503;7203022563;9;0,25;3;142;0;0,111111111;0;0,25;0;0;0;0;0,111111111;0;
10.1001/jama.2012.6147;7004362945;9;1;9;62;0;0,111111111;0;0;0,25;0;0;0;0,111111111;0;
10.1001/jama.2014.7862;6506744086;9;0,625;6;12;0;0,111111111;0;0,25;0;0;0;0,111111111;0;0;
10.1001/2012.jama.10503;25636494400;9;0,125;2;21;0;0,111111111;0;0,25;0;0;0;0;0,111111111;0;
10.1001/jama.2016.2395;6508004737;9;0,375;4;9;0;0,111111111;0;0,25;0;0;0;0,111111111;0;0;
10.1001/jama.2014.5990;26041183100;10;0,555555556;6;19;0;0,111111111;0,25;0;0;0;0;0,111111111;0;0;
10.1001/jama.2013.282533;6602708742;11;0,6;7;22;0,25;0,111111111;0;0;0;0;0;0;0;0,111111111;
10.1001/jama.299.5.540;14422121000;12;0,636363636;8;32;0;0;0,25;0;0;0,111111111;0;0;0;0,111111111;
10.1001/jama.2010.250;6701648311;14;0,538461538;8;22;0;0;0,25;0;0;0,111111111;0;0;0;0,111111111;
10.1001/jama.2016.0286;55757781866;19;0,111111111;3;17;0;0,052631579;0,2;0;0,166666667;0;0;0,052631579;0;0;
10.1001/jama.2014.15063;6602176567;31;0,866666667;27;101;0,090909091;0,034482759;0;0,0625;0,2;0;0,083333333;0;0;0;
10.1001/jama.2012.12559;7005156719;13;0,5;7;121;0,142857143;0,076923077;0;0;0;0,25;0;0;0;0;
10.1001/jama.2016.11136;35398293900;13;0;1;77;0;0,083333333;0,142857143;0;0,166666667;0;0;0,076923077;0;0;
10.1001/jama.2014.5616;7201760186;19;0,444444444;9;65;0,0625;0,058823529;0;0;0,1;0,1;0,076923077;0,071428571;0;0;
10.1001/jama.2014.5616;36048591800;19;0,055555556;2;146;0,0625;0,058823529;0;0;0,1;0,1;0,076923077;0,071428571;0;0;
10.1001/jama.2015.1871;7403540705;19;0,888888889;17;36;0,111111111;0,052631579;0,166666667;0;0;0,083333333;0;0,055555556;0;0;
10.1001/jama.2009.716;7005886944;12;0,545454545;7;22;0,090909091;0,083333333;0;0;0;0,083333333;0;0;0,1;0,111111111;
10.1001/jama.2009.716;26635294000;12;0,636363636;8;5;0,090909091;0,083333333;0;0;0;0,083333333;0;0;0,1;0,111111111;
10.1001/jama.299.5.532;36065734400;8;0,142857143;2;143;0,142857143;0,125;0;0;0;0;0;0;0,2;0;
10.1001/jama.2016.6176;6603728729;8;1;8;51;0,2;0,142857143;0;0;0;0;0;0,125;0;0;
10.1001/jama.2016.3332;35386871500;8;0,857142857;7;20;0;0,142857143;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2017.4150;50461317900;8;0,142857143;2;17;0;0,142857143;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2010.237;7401670716;8;0,428571429;4;48;0;0,125;0;0,2;0;0;0;0;0,142857143;0;
10.1001/jama.2016.6176;57190402430;8;0,571428571;5;5;0;0,142857143;0;0;0;0,2;0;0,125;0;0;
10.1001/jama.2016.6176;57190403223;8;0,714285714;6;7;0;0,142857143;0;0;0;0,2;0;0,125;0;0;
10.1001/jama.2017.4150;57192900191;8;0,285714286;3;13;0;0,142857143;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2017.4150;57192717657;8;0,428571429;4;8;0;0,142857143;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2017.4150;9246620100;8;0,714285714;6;84;0;0,142857143;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2014.15376;56436416900;8;0,428571429;4;2;0;0;0,2;0;0;0,142857143;0;0,125;0;0;
10.1001/jama.2014.15376;7102065573;8;0,857142857;7;18;0;0;0,2;0;0;0,142857143;0;0,125;0;0;
10.1001/jama.2014.15376;56435214500;8;1;8;2;0;0;0,2;0;0;0,142857143;0;0,125;0;0;
10.1001/jama.2009.96;6602151366;8;0,428571429;4;17;0;0,142857143;0;0,2;0;0;0;0;0,125;0;
10.1001/jama.2009.96;12805307700;8;0,571428571;5;33;0;0,142857143;0;0,2;0;0;0;0;0,125;0;
10.1001/jama.2015.17346;7004093128;8;0,428571429;4;50;0;0,142857143;0,2;0;0;0;0;0,125;0;0;
10.1001/jama.2015.90;26534424300;8;0,571428571;5;25;0,2;0,125;0;0;0;0;0;0,142857143;0;0;
10.1001/jama.2015.90;9536068800;8;1;8;33;0,2;0,125;0;0;0;0;0;0,142857143;0;0;
10.1001/jama.2010.237;35069047000;8;0,285714286;3;41;0;0,125;0;0,2;0;0;0;0;0,142857143;0;
10.1001/jama.2016.3332;7006146730;8;0,714285714;6;33;0;0,142857143;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2012.101;35408638400;8;0,142857143;2;9;0;0;0,142857143;0;0;0;0;0;0,125;0,2;
10.1001/jama.2012.101;54994501400;8;0,428571429;4;1;0;0;0,142857143;0;0;0;0;0;0,125;0,2;
10.1001/jama.2012.101;7202456595;8;0,571428571;5;17;0;0;0,142857143;0;0;0;0;0;0,125;0,2;
10.1001/jama.2012.101;7004679776;8;0,714285714;6;38;0;0;0,142857143;0,2;0;0;0;0;0,125;0;
10.1001/jama.2011.451;7202311524;8;0,142857143;2;51;0;0,125;0;0;0,2;0;0;0;0,142857143;0;
10.1001/jama.2016.6176;57201920148;8;0,285714286;3;20;0,2;0,142857143;0;0;0;0;0;0,125;0;0;
10.1001/jama.2016.12858;55584598200;9;0,25;3;6;0;0,142857143;0;0;0,2;0;0;0,125;0;0;
10.1001/jama.2016.12858;21934320500;9;0,625;6;5;0;0,142857143;0;0;0;0,2;0;0,125;0;0;
10.1001/jama.2014.467;55551143800;10;1;10;98;0,125;0;0,2;0;0;0;0;0;0;0,142857143;
10.1001/jama.2010.755;16042942100;10;0,666666667;7;22;0,142857143;0,125;0;0,2;0;0;0;0;0;0;
10.1001/jama.2012.5847;6701819865;16;0,866666667;14;43;0;0,0625;0;0,333333333;0;0;0;0;0,071428571;0;
10.1001/jama.2012.5847;35779464500;16;0,933333333;15;35;0;0,0625;0;0,333333333;0;0;0;0;0,071428571;0;
10.1001/jama.2012.176575;38762204300;10;0,666666667;7;2;0;0,1;0;0;0;0,166666667;0;0;0;0,2;
10.1001/jama.2012.176575;26041154200;10;0,777777778;8;4;0;0,1;0;0;0;0,166666667;0;0;0;0,2;
10.1001/jama.2013.2813;7006075837;12;0,909090909;11;7;0;0,1;0;0;0,166666667;0;0;0;0;0,2;
10.1001/jama.2013.278932;20733545000;21;0,4;9;7;0;0,05;0;0;0,166666667;0,166666667;0;0;0;0,083333333;
10.1001/jama.2012.188351;7006010717;12;0,181818182;3;73;0,1;0,083333333;0;0,2;0;0;0;0;0,083333333;0;
10.1001/jama.2012.188351;36245671600;12;0,363636364;5;9;0,1;0,083333333;0;0;0;0;0;0;0,083333333;0,2;
10.1001/jama.299.8.901;23969408700;24;0,913043478;22;21;0;0;0,2;0,2;0;0;0;0;0,066666667;0;
10.1001/jama.299.16.1922;55487100600;11;0,2;3;33;0,125;0,090909091;0;0,25;0;0;0;0;0;0;
10.1001/jama.2014.7860;7004276144;12;1;12;28;0;0,090909091;0;0,166666667;0;0;0,125;0,083333333;0;0;
10.1001/jama.2011.1029;6507852365;14;0,538461538;8;13;0,166666667;0,071428571;0;0;0;0,083333333;0;0;0,142857143;0;
10.1001/jama.2014.5616;35449597400;19;0,111111111;3;44;0;0,058823529;0;0,333333333;0;0;0;0,071428571;0;0;
10.1001/jama.2015.14850;8925457000;16;0,466666667;8;23;0;0,0625;0;0,333333333;0;0;0;0,066666667;0;0;
10.1001/jama.2015.14850;56953661800;16;0,533333333;9;9;0;0,0625;0;0,333333333;0;0;0;0,066666667;0;0;
10.1001/jama.2010.356;16945251000;13;0,583333333;8;18;0,142857143;0,083333333;0;0;0,125;0;0;0;0,111111111;0;
10.1001/jama.2012.36522;56441823400;10;0,444444444;5;5;0,111111111;0,1;0;0;0;0;0;0;0,25;0;
10.1001/jama.2013.280038;35563229500;18;0,294117647;6;56;0,083333333;0,066666667;0;0;0;0;0,2;0;0,111111111;0;
10.1001/jama.2014.3203;56937130500;10;0,111111111;2;24;0;0,1;0;0,25;0;0;0;0,111111111;0;0;
10.1001/jama.2014.2632;7006417148;10;0,555555556;6;107;0;0,1;0;0,25;0;0;0;0,111111111;0;0;
10.1001/jama.2009.1348;14020221000;11;0,2;3;27;0;0,1;0;0,25;0;0;0;0;0,111111111;0;
10.1001/jama.2009.1386;6602796132;10;0,111111111;2;10;0;0,1;0,25;0;0;0;0;0;0,111111111;0;
10.1001/jama.2013.280038;7402261496;18;0,117647059;3;28;0,083333333;0,066666667;0;0;0;0;0,2;0;0;0,111111111;
10.1001/jama.2014.15063;56374507100;31;0,133333333;5;31;0,090909091;0,034482759;0,111111111;0,0625;0;0,125;0;0,037037037;0;0;
10.1001/jama.2015.7916;7402956340;18;0,176470588;4;88;0;0,0625;0;0;0,142857143;0;0,2;0,055555556;0;0;
10.1001/jama.2010.1976;7202144719;36;0,971428571;35;29;0;0,033333333;0,076923077;0,25;0;0;0;0;0,05;0,05;
10.1001/jama.2011.497;36570198600;22;0,095238095;3;91;0,076923077;0,045454545;0;0,166666667;0;0,045454545;0;0;0,0625;0,0625;
10.1001/jama.2011.497;35376525600;22;0,142857143;4;37;0,076923077;0,045454545;0;0,166666667;0;0,045454545;0;0;0,0625;0,0625;
10.1001/jama.2012.67929;6701808978;13;0,333333333;5;37;0,166666667;0,076923077;0;0;0;0;0;0;0,090909091;0,125;
10.1001/jama.2011.746;7402618497;18;0,176470588;4;55;0;0,0625;0;0;0,166666667;0,090909091;0;0;0,076923077;0,0625;
10.1001/jama.2013.1625;7004446806;18;0,411764706;8;39;0,076923077;0,055555556;0;0;0;0,125;0;0;0,076923077;0,125;
10.1001/jama.2013.1625;7004281603;18;0,764705882;14;35;0,076923077;0,055555556;0;0;0;0,125;0,125;0;0,076923077;0;
10.1001/jama.2013.7837;7007048478;21;0,55;12;67;0;0;0,2;0;0;0;0,1;0;0,1;0,058823529;
10.1001/jama.2015.1474;8304166700;14;0,307692308;5;65;0;0;0,125;0,166666667;0,166666667;0;0;0;0;0;
10.1001/jama.2015.13043;6507537611;8;0,714285714;6;23;0,166666667;0,125;0;0;0;0;0;0,166666667;0;0;
10.1001/jama.2015.13043;7102615993;8;1;8;42;0,166666667;0,125;0;0;0;0;0;0,166666667;0;0;
10.1001/jama.2010.1861;7006268703;8;1;8;89;0,166666667;0,125;0;0;0;0;0;0;0,166666667;0;
10.1001/jama.2014.10057;7201984993;16;0,533333333;9;49;0,125;0;0,166666667;0;0,166666667;0;0;0;0;0;
10.1001/jama.2012.7615;7005764549;8;0,142857143;2;54;0,166666667;0,166666667;0;0;0;0;0;0;0,125;0;
10.1001/jama.299.17.2027;7202992021;8;0,142857143;2;99;0;0,125;0;0;0;0;0;0;0,333333333;0;
10.1001/jama.2011.1141;19834704400;10;0,444444444;5;11;0,111111111;0,125;0,111111111;0;0;0;0;0;0,111111111;0;
10.1001/jama.2010.1972;7102736334;9;0,75;7;15;0,333333333;0,125;0;0;0;0;0;0;0;0;
10.1001/jama.2009.1836;34571544000;11;0;1;39;0;0;0,333333333;0;0;0;0;0;0,125;0;
10.1001/jama.2014.3313;56736578800;11;0,4;5;1;0;0,090909091;0;0;0;0,2;0;0,166666667;0;0;
10.1001/jama.2010.1505;7004917963;12;0,363636364;5;45;0,166666667;0,090909091;0;0;0;0,2;0;0;0;0;
10.1001/2012.jama.11575;36463280000;13;0,666666667;9;5;0;0;0,2;0;0;0,166666667;0;0;0;0,090909091;
10.1001/jama.2010.121;57191143639;17;0,5;9;9;0;0,058823529;0;0,25;0;0,076923077;0;0;0,071428571;0;
10.1001/jama.2016.14655;7403308646;26;1;26;62;0;0,04;0,166666667;0;0,1;0,111111111;0;0,038461538;0;0;
10.1001/jama.2011.1830;7003574158;21;0,1;3;16;0,125;0,05;0;0;0,142857143;0;0;0;0,066666667;0,071428571;
10.1001/jama.2014.6095;15764435100;14;0,769230769;11;11;0,111111111;0;0,142857143;0;0;0,125;0;0,076923077;0;0;
10.1001/jama.2016.0019;55485275600;19;0,388888889;8;22;0;0;0,2;0;0;0,2;0;0,055555556;0;0;
10.1001/jama.2014.12660;55215305900;14;0,538461538;8;6;0;0,071428571;0,1;0;0;0,2;0;0,083333333;0;0;
10.1001/jama.2014.12660;55359030400;14;0,615384615;9;3;0;0,071428571;0,1;0;0;0,2;0;0,083333333;0;0;
10.1001/jama.2014.16425;57205314810;18;0,647058824;12;91;0;0,0625;0;0;0,333333333;0;0;0,058823529;0;0;
10.1001/jama.2011.656;7403970085;16;0,8;13;79;0,125;0,071428571;0;0,166666667;0;0;0;0;0,090909091;0;
10.1001/jama.2016.5657;55426323600;10;0,444444444;5;13;0,142857143;0,111111111;0;0;0;0,2;0;0;0;0;
10.1001/jama.2012.97;55503142000;10;0,222222222;3;46;0;0,111111111;0;0;0,2;0;0;0;0,142857143;0;
10.1001/jama.2011.513;15072159100;10;0,111111111;2;33;0;0,111111111;0;0,2;0;0;0;0;0,142857143;0;
10.1001/jama.2013.282533;6508370834;11;0,3;4;17;0;0;0,2;0;0;0,142857143;0;0;0;0,111111111;
10.1001/jama.2010.1690;37021461500;13;0,166666667;3;22;0,142857143;0,076923077;0;0;0;0;0;0;0,090909091;0,142857143;
10.1001/jama.2015.10529;6603613676;25;0,375;10;20;0,066666667;0;0;0;0;0;0,333333333;0,052631579;0;0;
10.1001/jama.2013.6599;23978572900;16;0,066666667;2;29;0;0,076923077;0,111111111;0;0;0,111111111;0;0;0,090909091;0,0625;
10.1001/jama.2014.16658;7102441793;13;0,75;10;19;0,142857143;0;0,166666667;0;0;0,142857143;0;0;0;0;
10.1001/jama.2016.14486;14831094700;7;0,333333333;3;85;0;0,142857143;0;0;0,166666667;0;0;0,142857143;0;0;
10.1001/jama.2011.659;55879054500;7;0,5;4;34;0;0,142857143;0;0;0;0;0;0;0,142857143;0,166666667;
10.1001/jama.2011.659;7102188093;7;0,166666667;2;31;0;0,142857143;0;0;0;0;0;0;0,142857143;0,166666667;
10.1001/jama.2015.11648;23973152200;7;0,166666667;2;9;0;0,142857143;0;0;0;0,166666667;0;0,142857143;0;0;
10.1001/jama.2015.11648;24171702500;7;0,833333333;6;4;0;0,142857143;0;0;0;0,166666667;0;0,142857143;0;0;
10.1001/jama.2016.14486;35786577000;7;0,166666667;2;12;0;0,142857143;0;0;0,166666667;0;0;0,142857143;0;0;
10.1001/jama.2014.12716;24338926000;8;0,857142857;7;13;0;0,142857143;0;0,166666667;0;0;0;0,142857143;0;0;
10.1001/jama.2016.10258;6603943233;8;0,857142857;7;20;0;0,142857143;0;0;0;0,142857143;0;0,166666667;0;0;
10.1001/jama.2016.10258;7102505097;8;1;8;50;0;0,142857143;0;0;0;0,142857143;0;0,166666667;0;0;
10.1001/jama.2011.396;7005897469;8;0,857142857;7;91;0;0,142857143;0;0,166666667;0;0;0;0;0,142857143;0;
10.1001/jama.2011.407;57208504497;9;0,75;7;1;0;0,142857143;0;0;0,142857143;0;0;0;0;0,166666667;
10.1001/jama.2015.1405;7102764267;12;0,272727273;4;44;0;0,083333333;0,142857143;0;0;0;0,142857143;0,083333333;0;0;
10.1001/jama.2015.1405;35598907200;12;0,181818182;3;49;0;0,083333333;0,142857143;0;0;0;0,142857143;0,083333333;0;0;
10.1001/jama.2014.18399;7102124583;11;0,9;10;94;0,125;0,090909091;0;0;0;0,125;0;0,111111111;0;0;
10.1001/jama.2016.5257;36915054100;13;0,666666667;9;20;0,111111111;0,090909091;0;0,166666667;0;0;0;0,083333333;0;0;
10.1001/jama.2016.5257;36625396300;13;0,833333333;11;6;0,111111111;0,090909091;0;0;0,166666667;0;0;0,083333333;0;0;
10.1001/jama.2009.1229;8528139100;11;0,2;3;19;0;0,111111111;0;0;0;0,25;0;0;0;0,090909091;
10.1001/jama.2014.10397;8841196600;12;0,818181818;10;192;0;0,111111111;0;0;0,25;0;0;0,090909091;0;0;
10.1001/jama.2015.3435;56109609900;15;0,214285714;4;4;0;0,076923077;0,166666667;0,125;0;0;0;0,083333333;0;0;
10.1001/jama.2015.3435;7801500474;15;0,642857143;10;48;0;0,076923077;0;0,125;0;0;0,166666667;0,083333333;0;0;
10.1001/jama.2013.282540;55872194700;25;0,833333333;21;20;0;0,058823529;0,071428571;0,2;0;0,05;0;0;0,071428571;0;
10.1001/jama.2011.1344;15623534600;12;0,545454545;7;17;0,142857143;0,083333333;0;0;0;0,1;0;0;0;0,125;
10.1001/jama.2014.11026;7005992564;32;0,129032258;5;48;0,166666667;0,035714286;0,142857143;0;0,071428571;0;0;0,034482759;0;0;
10.1001/jama.2014.7734;56516142000;17;0,5625;10;4;0;0,058823529;0;0,333333333;0;0;0;0,058823529;0;0;
10.1001/jama.2016.4447;7202221442;16;0,933333333;15;54;0;0,0625;0;0;0;0,111111111;0,2;0,076923077;0;0;
10.1001/jama.299.9.1019;35428363200;14;1;14;57;0,142857143;0,071428571;0;0;0,125;0,111111111;0;0;0;0;
10.1001/jama.299.7.778;12769571700;16;0,133333333;3;10;0,125;0,111111111;0;0;0,142857143;0;0;0;0;0,071428571;
10.1001/jama.2014.5616;7402677688;19;0,722222222;14;69;0;0,058823529;0,142857143;0;0,1;0;0,076923077;0,071428571;0;0;
10.1001/jama.2011.1248;7202473220;13;0,25;4;62;0,1;0,083333333;0;0;0,166666667;0;0;0;0,1;0;
10.1001/jama.2011.1248;7003415376;13;0,333333333;5;44;0,1;0,083333333;0;0;0,166666667;0;0;0;0,1;0;
10.1001/jama.2011.1357;7003640386;10;0,666666667;7;67;0;0,1;0;0,25;0;0;0;0;0,1;0;
10.1001/jama.2014.8166;6603060118;5;0,75;4;45;0,25;0,2;0;0;0;0;0;0;0;0;
10.1001/jama.2014.16616;7401922745;8;0,571428571;5;29;0;0,125;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2010.80;7102123793;10;0,888888889;9;94;0;0,1;0;0;0;0,25;0;0;0,1;0;
10.1001/jama.2013.278932;8914443500;21;0,7;15;22;0;0,05;0;0,333333333;0;0;0;0;0,066666667;0;
10.1001/jama.2014.8166;7201380947;5;0,25;2;205;0;0,2;0;0;0;0;0;0,25;0;0;
10.1001/jama.299.3.289;7006230007;5;1;5;102;0;0,2;0,25;0;0;0;0;0;0;0;
10.1001/jama.2011.942;6701834357;5;0,75;4;23;0;0,25;0;0;0;0;0;0;0,2;0;
10.1001/jama.2009.517;7102536205;6;0,2;2;18;0;0;0,25;0;0;0;0;0;0,2;0;
10.1001/jama.2010.672;36082468500;6;0,6;4;2;0,2;0;0,25;0;0;0;0;0;0;0;
10.1001/jama.2012.13356;55390818700;6;0,4;3;1;0;0;0,2;0;0;0;0;0;0;0,25;
10.1001/jama.2014.9087;56337169700;8;0,428571429;4;1;0;0,125;0;0;0,2;0;0;0,125;0;0;
10.1001/jama.2014.16616;57209189930;8;0,428571429;4;1;0;0,125;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2015.8609;24577006000;8;0,285714286;3;8;0,125;0,125;0;0;0;0,2;0;0;0;0;
10.1001/jama.2015.8609;8376943700;8;0,428571429;4;14;0,125;0,125;0;0;0;0,2;0;0;0;0;
10.1001/jama.2015.8609;55216500000;8;0,714285714;6;9;0,125;0,125;0;0,2;0;0;0;0;0;0;
10.1001/jama.2015.8609;7103158972;8;0,857142857;7;17;0,125;0,125;0;0;0;0,2;0;0;0;0;
10.1001/jama.2016.0275;6603190029;9;0,5;5;24;0,125;0,125;0;0;0;0,2;0;0;0;0;
10.1001/jama.2016.11004;7003852731;9;0,875;8;27;0;0,125;0;0,2;0;0;0;0,125;0;0;
10.1001/jama.2010.784;36127930900;10;0,222222222;3;8;0;0,1;0;0,25;0;0;0;0;0,1;0;
10.1001/jama.2010.784;56266405100;10;0,555555556;6;46;0;0,1;0;0,25;0;0;0;0;0,1;0;
10.1001/jama.2010.784;36127463400;10;0,666666667;7;3;0;0,1;0;0,25;0;0;0;0;0,1;0;
10.1001/jama.2012.467;55667244400;10;0,222222222;3;22;0;0;0;0;0;0;0;0;0,2;0,25;
10.1001/jama.2010.80;7401850884;10;0,777777778;8;58;0;0,1;0;0;0;0,25;0;0;0,1;0;
10.1001/jama.2010.250;7006654232;14;0,153846154;3;9;0;0,083333333;0;0;0,142857143;0,111111111;0;0;0;0,111111111;
10.1001/jama.2010.250;7007133936;14;0,461538462;7;36;0,111111111;0,083333333;0;0;0,142857143;0,111111111;0;0;0;0;
10.1001/jama.2016.0286;35592929500;19;0,555555556;11;28;0,2;0,052631579;0;0;0;0;0,142857143;0,052631579;0;0;
10.1001/jama.2016.0019;7005358088;19;0,166666667;4;16;0;0,058823529;0;0;0;0;0,333333333;0,055555556;0;0;
10.1001/jama.2016.0019;7401893365;19;0,333333333;7;14;0;0,058823529;0;0;0,333333333;0;0;0,055555556;0;0;
10.1001/jama.299.8.901;56085839100;24;0,739130435;18;9;0;0;0,2;0;0,066666667;0,058823529;0;0;0,066666667;0,055555556;
10.1001/jama.2010.121;57196461913;17;0,8125;14;8;0;0,058823529;0;0,25;0;0;0;0;0,071428571;0,066666667;
10.1001/jama.2017.11137;7005067583;51;1;51;96;0;0,019607843;0,0625;0,125;0;0,019607843;0,2;0,019607843;0;0;
10.1001/jama.2014.16425;7402182925;18;0,176470588;4;49;0;0,0625;0;0;0;0,125;0,2;0,058823529;0;0;
10.1001/jama.2014.16425;7103086309;18;0,235294118;5;69;0;0,0625;0;0;0;0,125;0,2;0,058823529;0;0;
10.1001/jama.2016.7201;6602721714;20;0,421052632;9;31;0;0,0625;0;0,333333333;0;0;0;0,05;0;0;
10.1001/jama.2016.14719;11939266100;13;0,083333333;2;7;0;0,090909091;0,111111111;0;0;0,166666667;0;0,076923077;0;0;
10.1001/jama.2016.14719;56004667700;13;0,333333333;5;10;0;0,090909091;0,111111111;0;0;0,166666667;0;0,076923077;0;0;
10.1001/jama.2013.8643;19336371400;13;0,083333333;2;65;0,166666667;0,076923077;0;0;0;0;0;0;0,090909091;0,111111111;
10.1001/jama.2018.4657;57194426463;19;0,888888889;17;2;0;0;0,142857143;0,25;0;0;0;0,052631579;0;0;
10.1001/jama.2015.18098;7005305023;16;0,266666667;5;18;0,125;0,0625;0;0;0,166666667;0,090909091;0;0;0;0;
10.1001/jama.2015.18589;9238888300;19;0,111111111;3;16;0;0,052631579;0;0,25;0;0,083333333;0;0,058823529;0;0;
10.1001/jama.2014.12609;23018783200;19;0,944444444;18;17;0;0,058823529;0;0,333333333;0;0;0;0,052631579;0;0;
10.1001/jama.2011.1829;7102049558;14;0,307692308;5;19;0;0,076923077;0;0,2;0;0,090909091;0;0;0;0,076923077;
10.1001/jama.2013.285122;40361561600;9;0,25;3;18;0,166666667;0,111111111;0;0;0;0;0;0;0,166666667;0;
10.1001/jama.2013.277129;55842359300;9;0,375;4;1;0;0,111111111;0;0;0,166666667;0;0;0;0;0,166666667;
10.1001/jama.299.3.316;36065250700;9;0,875;8;76;0;0,111111111;0;0,333333333;0;0;0;0;0;0;
10.1001/jama.2014.16819;6505557971;15;0,214285714;4;28;0,2;0,066666667;0;0;0,111111111;0;0;0,066666667;0;0;
10.1001/jama.2014.16819;55672464400;15;0,428571429;7;13;0,2;0,066666667;0;0;0,111111111;0;0;0,066666667;0;0;
10.1001/jama.2017.2088;56506242100;12;0,090909091;2;3;0;0,111111111;0;0;0;0,25;0;0,083333333;0;0;
10.1001/jama.2017.2088;57205458431;12;0,272727273;4;5;0;0,111111111;0;0;0;0,25;0;0,083333333;0;0;
10.1001/jama.2010.1837;21742286000;9;0,75;7;6;0;0,111111111;0;0;0;0;0;0;0;0,333333333;
10.1001/jama.2011.1332;7006557764;10;0,888888889;9;66;0,333333333;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2016.0288;35558866700;13;0,083333333;2;21;0;0,083333333;0;0,25;0;0;0;0,111111111;0;0;
10.1001/jama.2016.0288;7401654716;13;0,75;10;72;0;0,083333333;0,25;0;0;0;0;0,111111111;0;0;
10.1001/jama.2009.639;7003558963;13;0,416666667;6;12;0,25;0,083333333;0;0;0;0,111111111;0;0;0;0;
10.1001/jama.2016.12717;8702891000;14;0;1;5;0;0,076923077;0,166666667;0;0,1;0,1;0;0;0;0;
10.1001/jama.2015.19330;55485751800;19;0,5;10;8;0,0625;0,055555556;0;0;0,1;0,166666667;0;0,058823529;0;0;
10.1001/jama.2013.280034;7003538741;23;0,954545455;22;44;0,083333333;0,043478261;0,166666667;0;0;0,083333333;0;0;0,066666667;0;
10.1001/jama.2011.90;7201475669;10;0,111111111;2;93;0;0,1;0;0;0;0,2;0;0;0,142857143;0;
10.1001/jama.2012.14023;55503142000;10;0,777777778;8;46;0,142857143;0,1;0;0;0,2;0;0;0;0;0;
10.1001/jama.2011.90;6602486242;10;0,333333333;4;42;0;0,1;0,2;0;0;0;0;0;0;0,142857143;
10.1001/jama.2011.90;7403281575;10;0,777777778;8;31;0;0,1;0;0;0;0,2;0;0;0;0,142857143;
10.1001/jama.2015.7446;56845465200;10;0,666666667;7;6;0,142857143;0,1;0;0;0;0,2;0;0;0;0;
10.1001/jama.2007.56-b;36863061800;10;0,333333333;4;5;0;0,1;0;0;0;0,2;0;0;0,142857143;0;
10.1001/jama.2007.56-b;49662991700;10;0,888888889;9;20;0;0,1;0;0;0;0,2;0;0;0,142857143;0;
10.1001/jama.2010.1710;37021524900;13;0,416666667;6;3;0;0;0,142857143;0;0;0;0;0;0,2;0,1;
10.1001/jama.2015.10081;56431268000;15;1;15;29;0,1;0;0,142857143;0;0,2;0;0;0;0;0;
10.1001/jama.2014.3201;7005050814;17;0,625;11;52;0,1;0,071428571;0;0;0;0;0,2;0,071428571;0;0;
10.1001/jama.2008.574;7005214438;16;0,4;7;38;0;0,076923077;0;0;0,111111111;0,071428571;0;0;0,1;0,083333333;
10.1001/jama.2008.574;56868740500;16;0,733333333;12;41;0;0,076923077;0;0;0,111111111;0,071428571;0;0;0,1;0,083333333;
10.1001/jama.2014.7734;35093695100;17;0,6875;12;40;0,2;0,058823529;0;0;0,125;0;0;0,058823529;0;0;
10.1001/jama.2014.7734;35476924300;17;0,75;13;40;0,2;0,058823529;0;0;0,125;0;0;0,058823529;0;0;
10.1001/jama.2014.7860;7102409984;12;0,454545455;6;46;0,142857143;0,090909091;0;0;0;0;0,125;0,083333333;0;0;
10.1001/jama.2014.2625;16199645700;15;0,714285714;11;11;0;0;0,25;0;0;0,125;0;0,066666667;0;0;
